epoch	train_loss	train_acc	test_loss	test_acc
0	0.464632	0.781250	0.254548	0.887500
1	0.393865	0.812500	0.265713	0.887500
2	0.306031	0.859375	0.261693	0.875000
3	0.372111	0.828125	0.247687	0.887500
4	0.364372	0.859375	0.231569	0.925000
5	0.257643	0.921875	0.215587	0.925000
6	0.258250	0.921875	0.201429	0.925000
7	0.291754	0.890625	0.187639	0.937500
8	0.247062	0.921875	0.175893	0.937500
9	0.262177	0.906250	0.166402	0.937500
10	0.284245	0.890625	0.157508	0.937500
11	0.201765	0.921875	0.148041	0.950000
12	0.166133	0.953125	0.139618	0.950000
13	0.303746	0.859375	0.131593	0.950000
14	0.260736	0.875000	0.125182	0.962500
15	0.191805	0.968750	0.119900	0.962500
16	0.111874	0.968750	0.114575	0.962500
17	0.150222	0.953125	0.109522	0.962500
18	0.192982	0.921875	0.104450	0.962500
19	0.122742	0.984375	0.100585	0.975000
20	0.162453	0.937500	0.096499	0.975000
21	0.170486	0.906250	0.092980	0.975000
22	0.104045	0.968750	0.089127	0.975000
23	0.161317	0.937500	0.085157	0.975000
24	0.134985	0.968750	0.082012	0.975000
25	0.122428	0.968750	0.081185	0.975000
26	0.127723	0.937500	0.078839	0.975000
27	0.153394	0.953125	0.076251	0.975000
28	0.159452	0.937500	0.072767	0.975000
29	0.143231	0.968750	0.071165	0.975000
30	0.155530	0.937500	0.069669	0.975000
31	0.126641	0.921875	0.068247	0.975000
32	0.108837	0.953125	0.066550	0.975000
33	0.211677	0.890625	0.065257	0.987500
34	0.068485	0.984375	0.063724	0.987500
35	0.152655	0.921875	0.062342	0.975000
36	0.110964	0.968750	0.061947	0.987500
37	0.127196	0.953125	0.060997	0.987500
38	0.134218	0.968750	0.059972	0.987500
39	0.114218	0.953125	0.058659	0.987500
40	0.083165	0.984375	0.059223	0.975000
41	0.129922	0.953125	0.059007	0.975000
42	0.149184	0.937500	0.058691	0.975000
43	0.156584	0.921875	0.058853	0.975000
44	0.070333	0.984375	0.058461	0.975000
45	0.089969	1.000000	0.057867	0.987500
46	0.163610	0.937500	0.057476	0.975000
47	0.102175	0.968750	0.057087	0.987500
48	0.121313	0.953125	0.057523	0.975000
49	0.108283	0.968750	0.056719	0.975000
50	0.093069	0.984375	0.056449	0.987500
51	0.102898	0.968750	0.056991	0.975000
52	0.078685	1.000000	0.057001	0.975000
53	0.128027	0.968750	0.056452	0.975000
54	0.155543	0.937500	0.056589	0.975000
55	0.128102	0.953125	0.056484	0.975000
56	0.072578	0.984375	0.056404	0.975000
57	0.082642	0.984375	0.056467	0.975000
58	0.136637	0.953125	0.056166	0.987500
59	0.116227	0.937500	0.056414	0.975000
Best:0.987500
Aver:0.963750
