epoch	train_loss	train_acc	test_loss	test_acc
0	0.596332	0.703125	0.646412	0.662500
1	0.695306	0.609375	0.625993	0.700000
2	0.829615	0.515625	0.619336	0.712500
3	0.685420	0.687500	0.615386	0.712500
4	0.564266	0.718750	0.613084	0.712500
5	0.649836	0.671875	0.609315	0.712500
6	0.558043	0.718750	0.602293	0.750000
7	0.601785	0.671875	0.596385	0.762500
8	0.774755	0.484375	0.595486	0.775000
9	0.798612	0.531250	0.590223	0.775000
10	0.581227	0.703125	0.587836	0.762500
11	0.647133	0.718750	0.585677	0.762500
12	0.624435	0.640625	0.585323	0.762500
13	0.516286	0.734375	0.583335	0.762500
14	0.559892	0.671875	0.581280	0.762500
15	0.632458	0.625000	0.581064	0.762500
16	0.603189	0.656250	0.579515	0.762500
17	0.692877	0.656250	0.578398	0.762500
18	0.554477	0.671875	0.577857	0.762500
19	0.573033	0.718750	0.577637	0.750000
20	0.611979	0.656250	0.575787	0.750000
21	0.540354	0.703125	0.574346	0.750000
22	0.529146	0.750000	0.572162	0.750000
23	0.652593	0.671875	0.571317	0.737500
24	0.606792	0.687500	0.570462	0.750000
25	0.637967	0.640625	0.567552	0.750000
26	0.551992	0.734375	0.567785	0.750000
27	0.589145	0.671875	0.567810	0.737500
28	0.569528	0.703125	0.566403	0.737500
29	0.637311	0.578125	0.564537	0.750000
30	0.590401	0.671875	0.565109	0.737500
31	0.659124	0.656250	0.564521	0.737500
32	0.593863	0.671875	0.563682	0.737500
33	0.555366	0.671875	0.563021	0.750000
34	0.545790	0.703125	0.562337	0.750000
35	0.586780	0.656250	0.561802	0.762500
36	0.614977	0.687500	0.560770	0.750000
37	0.569074	0.718750	0.561050	0.750000
38	0.582780	0.656250	0.560404	0.750000
39	0.522403	0.765625	0.559443	0.750000
40	0.542023	0.765625	0.559257	0.762500
41	0.528044	0.781250	0.559447	0.750000
42	0.613019	0.703125	0.559291	0.762500
43	0.519592	0.781250	0.559002	0.750000
44	0.433863	0.812500	0.558676	0.750000
45	0.535491	0.750000	0.557889	0.762500
46	0.656859	0.656250	0.557552	0.762500
47	0.578044	0.750000	0.557645	0.750000
48	0.580611	0.687500	0.557411	0.762500
49	0.481529	0.765625	0.557378	0.750000
50	0.611245	0.718750	0.557258	0.762500
51	0.603740	0.609375	0.557281	0.762500
52	0.589036	0.718750	0.557015	0.762500
53	0.557700	0.703125	0.557157	0.762500
54	0.612816	0.703125	0.557063	0.762500
55	0.530343	0.703125	0.557015	0.750000
56	0.569176	0.765625	0.556971	0.762500
57	0.526617	0.718750	0.556958	0.762500
58	0.665995	0.640625	0.556926	0.762500
59	0.531112	0.703125	0.556915	0.762500
Best:0.775000
Aver:0.750000
