0	0.512500
1	0.525000
2	0.537500
3	0.550000
4	0.587500
5	0.637500
6	0.675000
7	0.675000
8	0.662500
9	0.675000
10	0.750000
11	0.737500
12	0.725000
13	0.750000
14	0.775000
15	0.775000
16	0.787500
17	0.812500
18	0.812500
19	0.850000
20	0.787500
21	0.787500
22	0.787500
23	0.800000
24	0.825000
25	0.825000
26	0.787500
27	0.787500
28	0.837500
29	0.775000
30	0.800000
31	0.787500
32	0.825000
33	0.787500
34	0.787500
35	0.787500
36	0.787500
37	0.787500
38	0.775000
39	0.837500
Best: 0.8500000238418579
Aver: 0.7443750172853469
