epoch	train_loss	train_acc	test_loss	test_acc
0	0.580856	0.734375	0.545317	0.687500
1	0.493730	0.734375	0.436401	0.800000
2	0.548438	0.625000	0.401486	0.837500
3	0.393294	0.828125	0.390280	0.862500
4	0.438819	0.750000	0.381153	0.862500
5	0.426797	0.828125	0.375290	0.850000
6	0.319344	0.890625	0.368971	0.850000
7	0.497975	0.781250	0.365867	0.850000
8	0.550030	0.734375	0.361270	0.850000
9	0.386989	0.828125	0.358608	0.850000
10	0.317959	0.859375	0.356846	0.850000
11	0.425384	0.781250	0.356257	0.850000
12	0.366179	0.843750	0.356089	0.825000
13	0.349340	0.812500	0.352590	0.850000
14	0.374183	0.859375	0.350061	0.850000
15	0.369832	0.796875	0.349812	0.850000
16	0.312411	0.890625	0.350912	0.825000
17	0.361551	0.781250	0.350907	0.825000
18	0.291406	0.875000	0.349844	0.837500
19	0.372066	0.875000	0.350977	0.837500
20	0.350647	0.828125	0.349861	0.862500
21	0.379623	0.796875	0.348124	0.862500
22	0.382065	0.859375	0.347376	0.862500
23	0.450411	0.828125	0.345893	0.862500
24	0.337083	0.875000	0.345656	0.875000
25	0.297500	0.875000	0.346666	0.875000
26	0.324407	0.875000	0.348666	0.862500
27	0.289868	0.875000	0.349414	0.850000
28	0.290166	0.890625	0.349412	0.850000
29	0.346204	0.828125	0.348418	0.850000
30	0.278969	0.859375	0.349904	0.850000
31	0.364231	0.843750	0.348714	0.850000
32	0.300220	0.875000	0.348321	0.850000
33	0.366220	0.796875	0.347265	0.850000
34	0.343272	0.812500	0.349714	0.862500
35	0.239803	0.921875	0.350615	0.862500
36	0.257861	0.875000	0.351866	0.862500
37	0.264306	0.890625	0.352089	0.862500
38	0.349666	0.843750	0.351623	0.862500
39	0.253596	0.921875	0.351066	0.862500
40	0.336148	0.859375	0.350107	0.862500
41	0.296266	0.890625	0.349967	0.862500
42	0.256832	0.921875	0.349751	0.862500
43	0.215590	0.937500	0.348817	0.850000
44	0.355060	0.843750	0.350237	0.862500
45	0.354220	0.843750	0.350246	0.862500
46	0.281619	0.906250	0.351117	0.862500
47	0.318084	0.890625	0.351026	0.862500
48	0.267254	0.890625	0.350131	0.850000
49	0.244120	0.921875	0.350426	0.850000
50	0.233856	0.890625	0.351915	0.862500
51	0.316227	0.875000	0.350340	0.850000
52	0.269899	0.906250	0.350598	0.862500
53	0.401091	0.828125	0.350706	0.862500
54	0.367582	0.843750	0.351438	0.862500
55	0.306813	0.890625	0.349372	0.850000
56	0.239120	0.890625	0.348770	0.850000
57	0.426730	0.796875	0.349071	0.850000
58	0.376350	0.828125	0.350560	0.850000
59	0.302989	0.843750	0.349163	0.850000
Best:0.875000
Aver:0.850417
