epoch	train_loss	train_acc	test_loss	test_acc
0	0.861865	0.515625	0.757588	0.637500
1	0.803025	0.500000	0.796889	0.587500
2	0.728948	0.515625	0.793815	0.587500
3	0.759126	0.562500	0.771020	0.600000
4	0.687085	0.609375	0.738228	0.612500
5	0.642473	0.640625	0.704845	0.625000
6	0.733015	0.578125	0.671517	0.625000
7	0.716109	0.562500	0.635378	0.612500
8	0.685937	0.687500	0.606981	0.675000
9	0.501577	0.781250	0.582414	0.675000
10	0.598101	0.609375	0.556453	0.712500
11	0.612863	0.671875	0.536666	0.725000
12	0.527578	0.765625	0.518667	0.762500
13	0.549763	0.718750	0.499520	0.775000
14	0.550196	0.750000	0.480230	0.775000
15	0.602675	0.640625	0.466159	0.787500
16	0.573814	0.734375	0.451914	0.812500
17	0.536583	0.750000	0.439602	0.812500
18	0.486200	0.718750	0.429236	0.800000
19	0.655113	0.625000	0.419681	0.800000
20	0.523722	0.750000	0.410519	0.837500
21	0.580125	0.671875	0.402802	0.837500
22	0.481437	0.796875	0.395021	0.825000
23	0.510183	0.734375	0.388912	0.850000
24	0.471155	0.828125	0.382279	0.850000
25	0.522903	0.781250	0.375912	0.850000
26	0.590989	0.750000	0.371940	0.837500
27	0.499029	0.750000	0.368007	0.837500
28	0.462295	0.828125	0.364112	0.837500
29	0.393609	0.828125	0.360498	0.850000
30	0.493415	0.750000	0.357310	0.850000
31	0.465183	0.781250	0.353981	0.850000
32	0.409888	0.812500	0.350938	0.875000
33	0.488140	0.750000	0.348839	0.862500
34	0.444170	0.796875	0.346789	0.862500
35	0.565088	0.750000	0.345008	0.862500
36	0.433545	0.859375	0.343562	0.862500
37	0.440543	0.796875	0.342284	0.862500
38	0.421013	0.812500	0.341061	0.862500
39	0.598153	0.734375	0.340325	0.862500
40	0.396596	0.828125	0.338982	0.862500
41	0.589528	0.671875	0.337909	0.862500
42	0.371297	0.875000	0.337211	0.862500
43	0.455901	0.765625	0.336414	0.862500
44	0.495928	0.765625	0.335760	0.862500
45	0.512878	0.734375	0.335364	0.862500
46	0.404986	0.859375	0.334964	0.862500
47	0.380510	0.906250	0.334552	0.862500
48	0.540170	0.750000	0.334304	0.862500
49	0.457530	0.765625	0.333891	0.862500
50	0.463090	0.765625	0.333674	0.862500
51	0.414493	0.859375	0.333488	0.862500
52	0.479259	0.765625	0.333228	0.862500
53	0.363971	0.828125	0.333052	0.862500
54	0.444604	0.781250	0.333039	0.862500
55	0.431911	0.843750	0.333095	0.862500
56	0.383829	0.843750	0.333157	0.862500
57	0.378594	0.875000	0.332912	0.862500
58	0.301958	0.906250	0.332972	0.862500
59	0.510909	0.781250	0.333261	0.862500
Best:0.875000
Aver:0.804583
