epoch	train_loss	train_acc	test_loss	test_acc
0	0.629061	0.718750	0.571808	0.712500
1	0.647585	0.671875	0.582417	0.712500
2	0.588959	0.703125	0.581436	0.687500
3	0.555061	0.734375	0.576696	0.687500
4	0.597974	0.687500	0.570558	0.700000
5	0.624631	0.671875	0.568394	0.675000
6	0.578125	0.734375	0.556044	0.712500
7	0.605956	0.671875	0.562134	0.712500
8	0.473700	0.796875	0.550980	0.712500
9	0.496519	0.734375	0.546975	0.712500
10	0.477034	0.765625	0.542018	0.712500
11	0.618294	0.703125	0.537963	0.737500
12	0.647135	0.671875	0.537763	0.725000
13	0.537559	0.734375	0.534698	0.737500
14	0.541126	0.687500	0.531620	0.725000
15	0.480203	0.781250	0.532278	0.737500
16	0.409438	0.843750	0.533394	0.737500
17	0.515076	0.765625	0.528796	0.750000
18	0.443449	0.781250	0.525724	0.737500
19	0.623976	0.656250	0.523694	0.737500
20	0.460202	0.812500	0.518846	0.762500
21	0.476123	0.734375	0.519864	0.750000
22	0.559727	0.718750	0.516629	0.762500
23	0.454587	0.843750	0.514432	0.750000
24	0.539398	0.687500	0.508998	0.750000
25	0.415039	0.812500	0.509276	0.750000
26	0.431769	0.718750	0.505020	0.762500
27	0.520524	0.703125	0.505694	0.762500
28	0.533395	0.750000	0.505090	0.762500
29	0.413301	0.812500	0.505415	0.762500
30	0.470752	0.781250	0.505414	0.762500
31	0.606822	0.656250	0.505092	0.762500
32	0.499960	0.765625	0.503138	0.775000
33	0.474853	0.781250	0.501166	0.775000
34	0.428914	0.812500	0.500093	0.762500
35	0.504339	0.750000	0.498659	0.775000
36	0.392044	0.812500	0.498434	0.775000
37	0.413203	0.812500	0.498109	0.775000
38	0.449822	0.781250	0.498038	0.737500
39	0.467608	0.781250	0.499515	0.737500
40	0.418635	0.843750	0.498986	0.737500
41	0.401164	0.812500	0.499001	0.737500
42	0.488820	0.796875	0.498437	0.750000
43	0.422070	0.828125	0.499080	0.737500
44	0.503823	0.765625	0.498508	0.737500
45	0.504097	0.734375	0.498018	0.737500
46	0.581493	0.671875	0.498325	0.737500
47	0.409927	0.828125	0.498143	0.737500
48	0.354042	0.843750	0.497008	0.750000
49	0.438774	0.796875	0.496681	0.750000
50	0.393628	0.796875	0.496812	0.750000
51	0.438987	0.796875	0.496357	0.750000
52	0.461431	0.765625	0.496361	0.750000
53	0.550320	0.734375	0.497067	0.737500
54	0.281083	0.906250	0.497327	0.737500
55	0.511641	0.734375	0.497021	0.737500
56	0.515561	0.750000	0.497127	0.737500
57	0.425213	0.781250	0.496950	0.737500
58	0.452148	0.796875	0.496642	0.750000
59	0.462203	0.828125	0.496510	0.750000
Best:0.775000
Aver:0.740417
