epoch	train_loss	train_acc	test_loss	test_acc
0	0.482733	0.796875	0.308726	0.925000
1	0.439950	0.828125	0.309101	0.912500
2	0.390428	0.796875	0.309541	0.912500
3	0.505308	0.750000	0.310830	0.925000
4	0.503883	0.765625	0.311428	0.925000
5	0.405878	0.828125	0.311998	0.925000
6	0.333241	0.875000	0.311495	0.925000
7	0.483872	0.812500	0.311090	0.925000
8	0.322809	0.875000	0.310892	0.925000
9	0.514113	0.656250	0.308992	0.925000
10	0.407733	0.781250	0.308091	0.925000
11	0.449645	0.828125	0.307128	0.925000
12	0.416758	0.843750	0.307643	0.925000
13	0.366850	0.828125	0.308837	0.925000
14	0.443434	0.781250	0.308107	0.925000
15	0.397387	0.828125	0.308330	0.925000
16	0.463127	0.781250	0.308452	0.925000
17	0.274079	0.890625	0.308614	0.925000
18	0.311366	0.875000	0.309767	0.925000
19	0.440119	0.765625	0.309684	0.925000
20	0.399144	0.875000	0.310222	0.925000
21	0.330147	0.859375	0.311547	0.912500
22	0.379023	0.843750	0.312050	0.912500
23	0.590368	0.718750	0.311331	0.912500
24	0.327492	0.906250	0.311986	0.912500
25	0.293612	0.890625	0.311527	0.912500
26	0.461140	0.796875	0.311464	0.912500
27	0.320106	0.906250	0.311688	0.912500
28	0.499290	0.734375	0.312735	0.912500
29	0.338504	0.859375	0.311976	0.912500
30	0.441695	0.781250	0.312294	0.912500
31	0.388075	0.796875	0.312546	0.912500
32	0.361966	0.890625	0.313956	0.912500
33	0.304517	0.890625	0.314591	0.912500
34	0.249163	0.953125	0.314786	0.912500
35	0.350765	0.875000	0.314915	0.912500
36	0.356036	0.890625	0.314896	0.912500
37	0.355421	0.843750	0.315545	0.912500
38	0.328096	0.859375	0.315690	0.912500
39	0.392061	0.843750	0.315760	0.912500
40	0.365959	0.828125	0.316169	0.912500
41	0.282994	0.890625	0.316107	0.912500
42	0.254527	0.921875	0.316172	0.912500
43	0.411453	0.828125	0.316103	0.912500
44	0.333134	0.859375	0.316518	0.912500
45	0.353837	0.843750	0.316606	0.912500
46	0.425528	0.828125	0.316509	0.912500
47	0.250972	0.937500	0.317028	0.912500
48	0.379346	0.843750	0.317114	0.912500
49	0.403971	0.781250	0.317061	0.912500
50	0.506636	0.781250	0.317102	0.912500
51	0.368804	0.765625	0.317172	0.912500
52	0.358398	0.859375	0.317146	0.912500
53	0.338320	0.859375	0.317289	0.912500
54	0.345264	0.843750	0.317425	0.912500
55	0.272624	0.937500	0.317465	0.912500
56	0.354114	0.859375	0.317429	0.912500
57	0.367286	0.812500	0.317468	0.912500
58	0.450279	0.765625	0.317594	0.912500
59	0.458511	0.812500	0.317518	0.912500
Best:0.925000
Aver:0.916458
