0	0.600000
1	0.562500
2	0.587500
3	0.625000
4	0.600000
5	0.637500
6	0.687500
7	0.650000
8	0.662500
9	0.687500
10	0.712500
11	0.725000
12	0.712500
13	0.700000
14	0.725000
15	0.712500
16	0.712500
17	0.712500
18	0.700000
19	0.725000
20	0.762500
21	0.725000
22	0.762500
23	0.762500
24	0.762500
25	0.725000
26	0.775000
27	0.787500
28	0.775000
29	0.762500
30	0.800000
31	0.787500
32	0.787500
33	0.800000
34	0.787500
35	0.812500
36	0.812500
37	0.787500
38	0.787500
39	0.762500
Best: 0.8125
Aver: 0.7240625143051147
