0	0.575000
1	0.537500
2	0.575000
3	0.600000
4	0.587500
5	0.587500
6	0.587500
7	0.600000
8	0.650000
9	0.600000
10	0.637500
11	0.650000
12	0.675000
13	0.725000
14	0.737500
15	0.725000
16	0.750000
17	0.762500
18	0.800000
19	0.812500
20	0.800000
21	0.787500
22	0.850000
23	0.875000
24	0.800000
25	0.875000
26	0.850000
27	0.850000
28	0.862500
29	0.875000
30	0.862500
31	0.862500
32	0.862500
33	0.875000
34	0.862500
35	0.875000
36	0.887500
37	0.900000
38	0.875000
39	0.850000
Best: 0.9000000357627869
Aver: 0.757812513411045
