0	0.575000
1	0.600000
2	0.600000
3	0.637500
4	0.625000
5	0.625000
6	0.575000
7	0.637500
8	0.575000
9	0.625000
10	0.612500
11	0.575000
12	0.650000
13	0.700000
14	0.650000
15	0.687500
16	0.675000
17	0.687500
18	0.675000
19	0.725000
20	0.750000
21	0.687500
22	0.700000
23	0.725000
24	0.725000
25	0.700000
26	0.750000
27	0.737500
28	0.775000
29	0.775000
30	0.787500
31	0.712500
32	0.762500
33	0.775000
34	0.762500
35	0.775000
36	0.775000
37	0.787500
38	0.775000
39	0.750000
Best: 0.7875000238418579
Aver: 0.6925000101327896
