epoch	train_loss	train_acc	test_loss	test_acc
0	0.273035	0.890625	0.286354	0.875000
1	0.325600	0.906250	0.298626	0.875000
2	0.296582	0.875000	0.295738	0.875000
3	0.221895	0.906250	0.284170	0.875000
4	0.359807	0.828125	0.271824	0.875000
5	0.305692	0.859375	0.258864	0.875000
6	0.301972	0.859375	0.245874	0.887500
7	0.334419	0.843750	0.237726	0.887500
8	0.245369	0.906250	0.225246	0.887500
9	0.195887	0.953125	0.215041	0.887500
10	0.170327	0.953125	0.202489	0.900000
11	0.218590	0.921875	0.197841	0.900000
12	0.232164	0.906250	0.189521	0.900000
13	0.143475	0.968750	0.180405	0.925000
14	0.163805	0.953125	0.172402	0.925000
15	0.205844	0.906250	0.167709	0.925000
16	0.149530	0.968750	0.157189	0.950000
17	0.189953	0.937500	0.151066	0.950000
18	0.174642	0.921875	0.145386	0.950000
19	0.154423	0.953125	0.143410	0.950000
20	0.196242	0.921875	0.137247	0.950000
21	0.160679	0.953125	0.137190	0.950000
22	0.165088	0.937500	0.134306	0.950000
23	0.177035	0.906250	0.127685	0.950000
24	0.192235	0.937500	0.123451	0.950000
25	0.181666	0.921875	0.124297	0.950000
26	0.179247	0.937500	0.120902	0.950000
27	0.133517	0.953125	0.117821	0.950000
28	0.128740	0.968750	0.119039	0.950000
29	0.099110	0.968750	0.119932	0.950000
30	0.070569	0.984375	0.116883	0.950000
31	0.088922	0.984375	0.112363	0.962500
32	0.125989	0.968750	0.111271	0.962500
33	0.128543	0.953125	0.110133	0.962500
34	0.083000	1.000000	0.109026	0.962500
35	0.177186	0.937500	0.108665	0.962500
36	0.193661	0.906250	0.108432	0.962500
37	0.120969	0.953125	0.106907	0.962500
38	0.092251	0.984375	0.105359	0.962500
39	0.070608	1.000000	0.103640	0.962500
40	0.072665	1.000000	0.104067	0.962500
41	0.099244	0.968750	0.103571	0.962500
42	0.120281	0.968750	0.105684	0.962500
43	0.111021	0.968750	0.105953	0.962500
44	0.103759	0.953125	0.107108	0.962500
45	0.108565	0.968750	0.105169	0.962500
46	0.104429	1.000000	0.103844	0.962500
47	0.106613	0.953125	0.105119	0.962500
48	0.088432	0.984375	0.104741	0.962500
49	0.080962	0.968750	0.104131	0.962500
50	0.172709	0.906250	0.104391	0.962500
51	0.145545	0.937500	0.105568	0.962500
52	0.165348	0.906250	0.107271	0.962500
53	0.072931	1.000000	0.105405	0.962500
54	0.066143	0.984375	0.104190	0.962500
55	0.126186	0.953125	0.103948	0.962500
56	0.123156	0.953125	0.104653	0.962500
57	0.057961	1.000000	0.102670	0.962500
58	0.085911	1.000000	0.103425	0.962500
59	0.141323	0.921875	0.103877	0.962500
Best:0.962500
Aver:0.940625
