epoch	train_loss	train_acc	test_loss	test_acc
0	0.688225	0.671875	0.733145	0.537500
1	0.684899	0.625000	0.745401	0.525000
2	0.570929	0.718750	0.748104	0.525000
3	0.701663	0.656250	0.738795	0.525000
4	0.574040	0.703125	0.719694	0.537500
5	0.646188	0.609375	0.707646	0.575000
6	0.595442	0.703125	0.682613	0.587500
7	0.598419	0.703125	0.659991	0.587500
8	0.532789	0.781250	0.643387	0.600000
9	0.514449	0.750000	0.637799	0.600000
10	0.467813	0.750000	0.627998	0.600000
11	0.510552	0.765625	0.618788	0.637500
12	0.524983	0.765625	0.608205	0.650000
13	0.415195	0.859375	0.605345	0.650000
14	0.563433	0.656250	0.601979	0.650000
15	0.557393	0.718750	0.600438	0.650000
16	0.452661	0.796875	0.593168	0.650000
17	0.473558	0.765625	0.588117	0.662500
18	0.611444	0.609375	0.585120	0.687500
19	0.697860	0.593750	0.585635	0.675000
20	0.546607	0.703125	0.581137	0.687500
21	0.508906	0.750000	0.579707	0.687500
22	0.505466	0.781250	0.580855	0.687500
23	0.459946	0.828125	0.583408	0.675000
24	0.461752	0.765625	0.582417	0.675000
25	0.532773	0.734375	0.584806	0.662500
26	0.524246	0.750000	0.583562	0.675000
27	0.408775	0.781250	0.581477	0.675000
28	0.471274	0.781250	0.578392	0.675000
29	0.404903	0.781250	0.578227	0.675000
30	0.453730	0.796875	0.579337	0.675000
31	0.456548	0.828125	0.578538	0.675000
32	0.548047	0.781250	0.579980	0.675000
33	0.477205	0.781250	0.576049	0.675000
34	0.522057	0.765625	0.578005	0.662500
35	0.423587	0.843750	0.576611	0.675000
36	0.457339	0.796875	0.575271	0.675000
37	0.569109	0.750000	0.575976	0.675000
38	0.524441	0.734375	0.576902	0.662500
39	0.390594	0.843750	0.575840	0.675000
40	0.463656	0.765625	0.575317	0.675000
41	0.424176	0.828125	0.576003	0.675000
42	0.507906	0.812500	0.577070	0.662500
43	0.535637	0.734375	0.577375	0.662500
44	0.564926	0.718750	0.575059	0.675000
45	0.377667	0.812500	0.574220	0.675000
46	0.680661	0.640625	0.575248	0.675000
47	0.466572	0.796875	0.574528	0.675000
48	0.336717	0.921875	0.575164	0.675000
49	0.523576	0.734375	0.573128	0.675000
50	0.621955	0.734375	0.571828	0.675000
51	0.505688	0.796875	0.572364	0.675000
52	0.411917	0.781250	0.572713	0.675000
53	0.408134	0.843750	0.571384	0.675000
54	0.481144	0.765625	0.572240	0.675000
55	0.435218	0.828125	0.572561	0.675000
56	0.478327	0.812500	0.572173	0.675000
57	0.556771	0.687500	0.572172	0.675000
58	0.467803	0.750000	0.571745	0.675000
59	0.487611	0.781250	0.572005	0.675000
Best:0.687500
Aver:0.651458
