epoch	train_loss	train_acc	test_loss	test_acc
0	0.637917	0.718750	0.584911	0.712500
1	0.630178	0.687500	0.555038	0.725000
2	0.546095	0.671875	0.530132	0.725000
3	0.552929	0.687500	0.508624	0.750000
4	0.417686	0.859375	0.488799	0.750000
5	0.742840	0.593750	0.474834	0.762500
6	0.456600	0.796875	0.460493	0.762500
7	0.595946	0.687500	0.450063	0.762500
8	0.488243	0.718750	0.441648	0.775000
9	0.524435	0.734375	0.434375	0.775000
10	0.453860	0.718750	0.426086	0.812500
11	0.600136	0.718750	0.419617	0.800000
12	0.460270	0.843750	0.413547	0.812500
13	0.399819	0.828125	0.406447	0.812500
14	0.420508	0.843750	0.401539	0.825000
15	0.424238	0.843750	0.396369	0.825000
16	0.413438	0.828125	0.393302	0.825000
17	0.447730	0.828125	0.387803	0.825000
18	0.404428	0.812500	0.383015	0.825000
19	0.501766	0.765625	0.380462	0.837500
20	0.432266	0.781250	0.376029	0.850000
21	0.431653	0.812500	0.374844	0.862500
22	0.432530	0.765625	0.371529	0.862500
23	0.389564	0.828125	0.368771	0.862500
24	0.433979	0.796875	0.365880	0.862500
25	0.397188	0.812500	0.363228	0.862500
26	0.434029	0.781250	0.361772	0.862500
27	0.355176	0.890625	0.359056	0.862500
28	0.419383	0.765625	0.357367	0.862500
29	0.329898	0.921875	0.354695	0.875000
30	0.366063	0.828125	0.354316	0.875000
31	0.446675	0.796875	0.354654	0.862500
32	0.356586	0.875000	0.353025	0.862500
33	0.328261	0.921875	0.352365	0.862500
34	0.391399	0.812500	0.351468	0.862500
35	0.377961	0.796875	0.349965	0.875000
36	0.377786	0.828125	0.348497	0.875000
37	0.478791	0.781250	0.347617	0.875000
38	0.447745	0.750000	0.347983	0.875000
39	0.337703	0.828125	0.347199	0.875000
40	0.349314	0.859375	0.346289	0.875000
41	0.439700	0.781250	0.346142	0.875000
42	0.389372	0.859375	0.345593	0.875000
43	0.494856	0.687500	0.344862	0.875000
44	0.350238	0.859375	0.344599	0.875000
45	0.338989	0.859375	0.344722	0.875000
46	0.453660	0.765625	0.343882	0.875000
47	0.358408	0.828125	0.343608	0.875000
48	0.363993	0.843750	0.344087	0.875000
49	0.351830	0.875000	0.344233	0.875000
50	0.348015	0.828125	0.344234	0.875000
51	0.381058	0.828125	0.344033	0.875000
52	0.413716	0.812500	0.344025	0.875000
53	0.325432	0.828125	0.343890	0.875000
54	0.341106	0.859375	0.343818	0.875000
55	0.489842	0.796875	0.344090	0.875000
56	0.295413	0.906250	0.343884	0.875000
57	0.303781	0.890625	0.344089	0.875000
58	0.348575	0.843750	0.343999	0.875000
59	0.397756	0.859375	0.343820	0.875000
Best:0.875000
Aver:0.842083
