0	0.575000
1	0.550000
2	0.525000
3	0.537500
4	0.537500
5	0.537500
6	0.537500
7	0.600000
8	0.537500
9	0.625000
10	0.587500
11	0.612500
12	0.637500
13	0.575000
14	0.600000
15	0.637500
16	0.700000
17	0.637500
18	0.687500
19	0.712500
20	0.700000
21	0.687500
22	0.737500
23	0.675000
24	0.762500
25	0.737500
26	0.712500
27	0.762500
28	0.737500
29	0.787500
30	0.762500
31	0.825000
32	0.787500
33	0.775000
34	0.800000
35	0.850000
36	0.775000
37	0.812500
38	0.800000
39	0.812500
Best: 0.8500000238418579
Aver: 0.6812500104308128
