epoch	train_loss	train_acc	test_loss	test_acc
0	0.716747	0.609375	0.597504	0.675000
1	0.501550	0.765625	0.577799	0.675000
2	0.777020	0.531250	0.561093	0.700000
3	0.611786	0.640625	0.540596	0.700000
4	0.585630	0.734375	0.526723	0.725000
5	0.689340	0.609375	0.512420	0.725000
6	0.457235	0.781250	0.494596	0.725000
7	0.595324	0.703125	0.482242	0.712500
8	0.505361	0.796875	0.472591	0.725000
9	0.555216	0.718750	0.467420	0.737500
10	0.487805	0.718750	0.462009	0.762500
11	0.534708	0.812500	0.457831	0.762500
12	0.567557	0.718750	0.452643	0.787500
13	0.456511	0.812500	0.447401	0.800000
14	0.502147	0.765625	0.443334	0.800000
15	0.442285	0.812500	0.439921	0.800000
16	0.404350	0.828125	0.436579	0.800000
17	0.447900	0.796875	0.433063	0.800000
18	0.363069	0.875000	0.429854	0.812500
19	0.394902	0.859375	0.425462	0.837500
20	0.474314	0.750000	0.423838	0.825000
21	0.421158	0.843750	0.422537	0.825000
22	0.432107	0.796875	0.420926	0.825000
23	0.380756	0.843750	0.418882	0.825000
24	0.453219	0.843750	0.418009	0.837500
25	0.477957	0.796875	0.416132	0.837500
26	0.392636	0.812500	0.412955	0.850000
27	0.410027	0.812500	0.411056	0.850000
28	0.401720	0.781250	0.409431	0.850000
29	0.368146	0.843750	0.408289	0.837500
30	0.311371	0.875000	0.406935	0.837500
31	0.356732	0.859375	0.405197	0.850000
32	0.464927	0.765625	0.404428	0.850000
33	0.376359	0.828125	0.403580	0.850000
34	0.376849	0.812500	0.402912	0.850000
35	0.413760	0.781250	0.401606	0.850000
36	0.408632	0.843750	0.400303	0.850000
37	0.355494	0.859375	0.399436	0.850000
38	0.308249	0.859375	0.398686	0.850000
39	0.487953	0.812500	0.398458	0.850000
40	0.495512	0.734375	0.398348	0.850000
41	0.434568	0.781250	0.398549	0.850000
42	0.341299	0.859375	0.397840	0.850000
43	0.421270	0.859375	0.397424	0.850000
44	0.332473	0.843750	0.396807	0.850000
45	0.353324	0.843750	0.396312	0.850000
46	0.282029	0.859375	0.396215	0.850000
47	0.392447	0.843750	0.395940	0.850000
48	0.313857	0.875000	0.395957	0.850000
49	0.436799	0.796875	0.395805	0.850000
50	0.396346	0.828125	0.395709	0.850000
51	0.357425	0.843750	0.395660	0.850000
52	0.349319	0.859375	0.395506	0.837500
53	0.377666	0.828125	0.395540	0.837500
54	0.369878	0.859375	0.395737	0.837500
55	0.350289	0.828125	0.395738	0.837500
56	0.422631	0.843750	0.395704	0.837500
57	0.369520	0.859375	0.395717	0.837500
58	0.392988	0.828125	0.395602	0.837500
59	0.458496	0.781250	0.395217	0.850000
Best:0.850000
Aver:0.813750
