0	0.575000
1	0.575000
2	0.575000
3	0.562500
4	0.587500
5	0.612500
6	0.550000
7	0.625000
8	0.662500
9	0.762500
10	0.837500
11	0.800000
12	0.837500
13	0.900000
14	0.837500
15	0.887500
16	0.862500
17	0.887500
18	0.887500
19	0.887500
20	0.850000
21	0.887500
22	0.850000
23	0.875000
24	0.850000
25	0.912500
26	0.912500
27	0.900000
28	0.900000
29	0.887500
30	0.850000
31	0.862500
32	0.825000
33	0.825000
34	0.862500
35	0.825000
36	0.837500
37	0.850000
38	0.875000
39	0.850000
Best: 0.9125000238418579
Aver: 0.8000000104308128
