epoch	train_loss	train_acc	test_loss	test_acc
0	0.380412	0.812500	0.719336	0.700000
1	0.375453	0.843750	0.496308	0.787500
2	0.348270	0.843750	0.410641	0.825000
3	0.472664	0.765625	0.374809	0.862500
4	0.368102	0.812500	0.350120	0.887500
5	0.303747	0.921875	0.338956	0.887500
6	0.353627	0.875000	0.333793	0.887500
7	0.346801	0.859375	0.329979	0.887500
8	0.276196	0.906250	0.326044	0.900000
9	0.234216	0.937500	0.326645	0.900000
10	0.338018	0.812500	0.326481	0.900000
11	0.328708	0.875000	0.324287	0.900000
12	0.281422	0.890625	0.324020	0.900000
13	0.209753	0.890625	0.322483	0.887500
14	0.288707	0.906250	0.324819	0.900000
15	0.363427	0.828125	0.324209	0.887500
16	0.428364	0.796875	0.324042	0.887500
17	0.249352	0.875000	0.319099	0.887500
18	0.236379	0.921875	0.320578	0.887500
19	0.257615	0.890625	0.321100	0.887500
20	0.338354	0.828125	0.321547	0.887500
21	0.298543	0.859375	0.322478	0.887500
22	0.206953	0.921875	0.320510	0.887500
23	0.256518	0.890625	0.323346	0.887500
24	0.274983	0.875000	0.325117	0.875000
25	0.354639	0.859375	0.324513	0.887500
26	0.239050	0.921875	0.325531	0.875000
27	0.284729	0.859375	0.327964	0.875000
28	0.350921	0.875000	0.328712	0.875000
29	0.324410	0.828125	0.325241	0.887500
30	0.351000	0.812500	0.324412	0.875000
31	0.218653	0.906250	0.325281	0.887500
32	0.244322	0.937500	0.328392	0.875000
33	0.221067	0.906250	0.329738	0.875000
34	0.222486	0.906250	0.331281	0.875000
35	0.345234	0.828125	0.332858	0.862500
36	0.267986	0.875000	0.332335	0.862500
37	0.230662	0.921875	0.332479	0.875000
38	0.322857	0.843750	0.332420	0.875000
39	0.341584	0.843750	0.332371	0.862500
40	0.273236	0.875000	0.332153	0.875000
41	0.315911	0.890625	0.332980	0.875000
42	0.179056	0.968750	0.331816	0.875000
43	0.222863	0.906250	0.331810	0.862500
44	0.327427	0.875000	0.333028	0.875000
45	0.371339	0.859375	0.332211	0.862500
46	0.288803	0.875000	0.332793	0.862500
47	0.192853	0.953125	0.333404	0.875000
48	0.277309	0.906250	0.333813	0.875000
49	0.344114	0.843750	0.333661	0.875000
50	0.252742	0.906250	0.333536	0.862500
51	0.322230	0.921875	0.333586	0.862500
52	0.148439	0.953125	0.333082	0.875000
53	0.272271	0.906250	0.332895	0.875000
54	0.290316	0.859375	0.332788	0.862500
55	0.269782	0.906250	0.332597	0.862500
56	0.206892	0.937500	0.332764	0.862500
57	0.322847	0.890625	0.332789	0.862500
58	0.343550	0.843750	0.332594	0.862500
59	0.288341	0.906250	0.333106	0.875000
Best:0.900000
Aver:0.872917
