epoch	train_loss	train_acc	test_loss	test_acc
0	0.613749	0.671875	0.558335	0.762500
1	0.689179	0.625000	0.509087	0.775000
2	0.609238	0.609375	0.480631	0.750000
3	0.573219	0.687500	0.467917	0.750000
4	0.452688	0.734375	0.458217	0.750000
5	0.625149	0.656250	0.452643	0.762500
6	0.519972	0.750000	0.447258	0.762500
7	0.465916	0.843750	0.444157	0.762500
8	0.493600	0.718750	0.439936	0.762500
9	0.537732	0.703125	0.439694	0.775000
10	0.555129	0.734375	0.440431	0.787500
11	0.508981	0.718750	0.438952	0.787500
12	0.421940	0.812500	0.439442	0.787500
13	0.491103	0.750000	0.436164	0.800000
14	0.534824	0.765625	0.434577	0.800000
15	0.407876	0.796875	0.432029	0.800000
16	0.353658	0.859375	0.429738	0.800000
17	0.495937	0.734375	0.427810	0.800000
18	0.402277	0.812500	0.428135	0.800000
19	0.415782	0.843750	0.427274	0.800000
20	0.445566	0.765625	0.424909	0.812500
21	0.551013	0.703125	0.423516	0.800000
22	0.466728	0.843750	0.420704	0.825000
23	0.271934	0.921875	0.419860	0.825000
24	0.446078	0.812500	0.419526	0.825000
25	0.429541	0.796875	0.419565	0.825000
26	0.424308	0.765625	0.420322	0.812500
27	0.392940	0.781250	0.419367	0.825000
28	0.420908	0.812500	0.419128	0.812500
29	0.385109	0.796875	0.418910	0.825000
30	0.419503	0.765625	0.419021	0.825000
31	0.460980	0.750000	0.418933	0.825000
32	0.511874	0.703125	0.417441	0.825000
33	0.460629	0.812500	0.416411	0.825000
34	0.367753	0.875000	0.416099	0.825000
35	0.370820	0.796875	0.416050	0.825000
36	0.322858	0.890625	0.416263	0.825000
37	0.407481	0.828125	0.416440	0.825000
38	0.411978	0.781250	0.416133	0.825000
39	0.381732	0.781250	0.415963	0.825000
40	0.413476	0.765625	0.415752	0.825000
41	0.333789	0.890625	0.415743	0.825000
42	0.458058	0.781250	0.415000	0.812500
43	0.430427	0.812500	0.415305	0.825000
44	0.338363	0.875000	0.415178	0.812500
45	0.458727	0.781250	0.415080	0.812500
46	0.342306	0.843750	0.414164	0.812500
47	0.413671	0.812500	0.414640	0.812500
48	0.443091	0.796875	0.414997	0.825000
49	0.666674	0.656250	0.414875	0.825000
50	0.472691	0.765625	0.414385	0.825000
51	0.323498	0.843750	0.414425	0.825000
52	0.313300	0.875000	0.414576	0.825000
53	0.427227	0.765625	0.414798	0.825000
54	0.326356	0.875000	0.414691	0.825000
55	0.443479	0.828125	0.414534	0.812500
56	0.287959	0.906250	0.414447	0.825000
57	0.385991	0.859375	0.414558	0.825000
58	0.391768	0.843750	0.414576	0.825000
59	0.494345	0.765625	0.414558	0.825000
Best:0.825000
Aver:0.807292
