epoch	train_loss	train_acc	test_loss	test_acc
0	0.395396	0.843750	0.424671	0.837500
1	0.403574	0.828125	0.416257	0.850000
2	0.472686	0.796875	0.413166	0.850000
3	0.329991	0.875000	0.410702	0.850000
4	0.340666	0.859375	0.410380	0.875000
5	0.405766	0.859375	0.410038	0.900000
6	0.410231	0.828125	0.407350	0.900000
7	0.597949	0.734375	0.407109	0.900000
8	0.268309	0.921875	0.406894	0.900000
9	0.372790	0.859375	0.405680	0.900000
10	0.356821	0.843750	0.404266	0.900000
11	0.432213	0.828125	0.404366	0.900000
12	0.444553	0.781250	0.404762	0.887500
13	0.312252	0.890625	0.404163	0.887500
14	0.222288	0.937500	0.405033	0.887500
15	0.308751	0.875000	0.408061	0.887500
16	0.399374	0.875000	0.408751	0.887500
17	0.231871	0.906250	0.406583	0.887500
18	0.432879	0.781250	0.409860	0.887500
19	0.439704	0.828125	0.409131	0.887500
20	0.345978	0.843750	0.409350	0.887500
21	0.413876	0.828125	0.410925	0.887500
22	0.500067	0.781250	0.413962	0.887500
23	0.296036	0.906250	0.413956	0.887500
24	0.194613	0.937500	0.410576	0.887500
25	0.333879	0.890625	0.414422	0.887500
26	0.416756	0.812500	0.414757	0.887500
27	0.426179	0.828125	0.416717	0.887500
28	0.434782	0.828125	0.417039	0.887500
29	0.378816	0.843750	0.417944	0.887500
30	0.278708	0.906250	0.417558	0.887500
31	0.410045	0.859375	0.419431	0.887500
32	0.271017	0.921875	0.419773	0.887500
33	0.281728	0.921875	0.420838	0.887500
34	0.268559	0.921875	0.425216	0.887500
35	0.272468	0.921875	0.425487	0.887500
36	0.354289	0.875000	0.428719	0.875000
37	0.219141	0.968750	0.428328	0.875000
38	0.364233	0.890625	0.430254	0.875000
39	0.297772	0.875000	0.427220	0.875000
40	0.394188	0.875000	0.427378	0.875000
41	0.315445	0.875000	0.428522	0.875000
42	0.212702	0.921875	0.428884	0.875000
43	0.431101	0.843750	0.431832	0.875000
44	0.348429	0.859375	0.434334	0.875000
45	0.361829	0.859375	0.433829	0.875000
46	0.315652	0.890625	0.431265	0.875000
47	0.341874	0.906250	0.431752	0.875000
48	0.316247	0.890625	0.431711	0.875000
49	0.390979	0.812500	0.432746	0.875000
50	0.419572	0.843750	0.432930	0.875000
51	0.423182	0.843750	0.433750	0.875000
52	0.448977	0.828125	0.433742	0.875000
53	0.272762	0.921875	0.433028	0.875000
54	0.311549	0.859375	0.432702	0.875000
55	0.245816	0.937500	0.433212	0.875000
56	0.252463	0.937500	0.433696	0.875000
57	0.349573	0.812500	0.434573	0.875000
58	0.383550	0.859375	0.432940	0.875000
59	0.319674	0.890625	0.434076	0.875000
Best:0.900000
Aver:0.881042
