epoch	train_loss	train_acc	test_loss	test_acc
0	0.347639	0.875000	0.458499	0.825000
1	0.332569	0.875000	0.428470	0.850000
2	0.363423	0.875000	0.412703	0.862500
3	0.447578	0.812500	0.401710	0.875000
4	0.315905	0.906250	0.394303	0.862500
5	0.459094	0.828125	0.389945	0.862500
6	0.375090	0.828125	0.383392	0.862500
7	0.398157	0.828125	0.376701	0.850000
8	0.335593	0.859375	0.372907	0.850000
9	0.368179	0.812500	0.369807	0.850000
10	0.337299	0.906250	0.367336	0.837500
11	0.380566	0.843750	0.366101	0.825000
12	0.389807	0.875000	0.363951	0.825000
13	0.353488	0.875000	0.363350	0.825000
14	0.321383	0.859375	0.361297	0.837500
15	0.395544	0.875000	0.360391	0.825000
16	0.410960	0.859375	0.357519	0.825000
17	0.464984	0.812500	0.355882	0.837500
18	0.424536	0.812500	0.355210	0.825000
19	0.461933	0.765625	0.352354	0.825000
20	0.394971	0.859375	0.349858	0.825000
21	0.434649	0.828125	0.350328	0.825000
22	0.321310	0.843750	0.349730	0.837500
23	0.505148	0.796875	0.349304	0.837500
24	0.454967	0.812500	0.348284	0.825000
25	0.277389	0.906250	0.348595	0.837500
26	0.314931	0.890625	0.348233	0.825000
27	0.419893	0.828125	0.348277	0.825000
28	0.385040	0.843750	0.347909	0.825000
29	0.456747	0.828125	0.346234	0.825000
30	0.383705	0.843750	0.344531	0.825000
31	0.386728	0.843750	0.344253	0.825000
32	0.305953	0.859375	0.343003	0.825000
33	0.313999	0.875000	0.342230	0.837500
34	0.388740	0.859375	0.341722	0.837500
35	0.272017	0.890625	0.341606	0.837500
36	0.337896	0.859375	0.342039	0.825000
37	0.337636	0.875000	0.342529	0.825000
38	0.538864	0.734375	0.342585	0.825000
39	0.535091	0.781250	0.341869	0.825000
40	0.314447	0.890625	0.341635	0.825000
41	0.345792	0.875000	0.341558	0.825000
42	0.277010	0.875000	0.341819	0.825000
43	0.296764	0.906250	0.341701	0.825000
44	0.395599	0.843750	0.341939	0.825000
45	0.353421	0.859375	0.341761	0.837500
46	0.280986	0.921875	0.342012	0.837500
47	0.311935	0.859375	0.341891	0.837500
48	0.317962	0.890625	0.341820	0.837500
49	0.261235	0.890625	0.341538	0.837500
50	0.388477	0.812500	0.341477	0.837500
51	0.369244	0.859375	0.341486	0.837500
52	0.459996	0.781250	0.341921	0.837500
53	0.341062	0.875000	0.341631	0.837500
54	0.264518	0.890625	0.341556	0.837500
55	0.299891	0.875000	0.341532	0.837500
56	0.345154	0.859375	0.341740	0.837500
57	0.423524	0.828125	0.341944	0.837500
58	0.351409	0.859375	0.341783	0.837500
59	0.318274	0.890625	0.341648	0.825000
Best:0.875000
Aver:0.834792
