epoch	train_loss	train_acc	test_loss	test_acc
0	0.681326	0.609375	0.964006	0.550000
1	0.780749	0.562500	0.850993	0.587500
2	0.755376	0.546875	0.792968	0.625000
3	0.853564	0.515625	0.760404	0.650000
4	0.829742	0.578125	0.742946	0.637500
5	0.761025	0.531250	0.725682	0.637500
6	0.656117	0.625000	0.699485	0.637500
7	0.613067	0.640625	0.690283	0.662500
8	0.911216	0.531250	0.682568	0.662500
9	0.714550	0.640625	0.670272	0.687500
10	0.817837	0.578125	0.669945	0.675000
11	0.794241	0.578125	0.666002	0.687500
12	0.749969	0.531250	0.656553	0.712500
13	0.759751	0.531250	0.653624	0.712500
14	0.732923	0.609375	0.652127	0.725000
15	0.677466	0.609375	0.651460	0.725000
16	0.723698	0.578125	0.649379	0.725000
17	0.582557	0.640625	0.647100	0.700000
18	0.697563	0.562500	0.645253	0.687500
19	0.687238	0.578125	0.642811	0.687500
20	0.603266	0.718750	0.642880	0.700000
21	0.938326	0.437500	0.645046	0.700000
22	0.554558	0.656250	0.640382	0.687500
23	0.639879	0.609375	0.637082	0.687500
24	0.640337	0.625000	0.636316	0.675000
25	0.770303	0.484375	0.636132	0.687500
26	0.611461	0.609375	0.635041	0.687500
27	0.582560	0.718750	0.632572	0.675000
28	0.571586	0.734375	0.631745	0.675000
29	0.688509	0.546875	0.630105	0.700000
30	0.735848	0.562500	0.630355	0.687500
31	0.563140	0.656250	0.629644	0.700000
32	0.670702	0.671875	0.631283	0.700000
33	0.616964	0.687500	0.629114	0.700000
34	0.547234	0.734375	0.630538	0.675000
35	0.576276	0.640625	0.630912	0.700000
36	0.573923	0.703125	0.628951	0.687500
37	0.604095	0.687500	0.629055	0.675000
38	0.554065	0.687500	0.628626	0.675000
39	0.579105	0.671875	0.627761	0.687500
40	0.639296	0.578125	0.628220	0.687500
41	0.576767	0.718750	0.628802	0.675000
42	0.543622	0.765625	0.628217	0.687500
43	0.591883	0.703125	0.628806	0.675000
44	0.537727	0.718750	0.628135	0.675000
45	0.685583	0.546875	0.628547	0.675000
46	0.757294	0.593750	0.628750	0.675000
47	0.616254	0.687500	0.629837	0.687500
48	0.614513	0.687500	0.629770	0.687500
49	0.617927	0.671875	0.627891	0.675000
50	0.491458	0.734375	0.626824	0.687500
51	0.641238	0.640625	0.627935	0.675000
52	0.575068	0.656250	0.626994	0.687500
53	0.506468	0.750000	0.627389	0.687500
54	0.688038	0.593750	0.628887	0.675000
55	0.562490	0.656250	0.628290	0.675000
56	0.602960	0.640625	0.627912	0.675000
57	0.521019	0.812500	0.626954	0.687500
58	0.643321	0.609375	0.626561	0.687500
59	0.583439	0.750000	0.626109	0.687500
Best:0.725000
Aver:0.679375
