0	0.450000
1	0.487500
2	0.525000
3	0.550000
4	0.537500
5	0.575000
6	0.550000
7	0.537500
8	0.525000
9	0.587500
10	0.487500
11	0.512500
12	0.512500
13	0.500000
14	0.512500
15	0.537500
16	0.562500
17	0.575000
18	0.537500
19	0.550000
20	0.537500
21	0.625000
22	0.550000
23	0.575000
24	0.600000
25	0.612500
26	0.675000
27	0.675000
28	0.625000
29	0.662500
30	0.662500
31	0.662500
32	0.600000
33	0.650000
34	0.662500
35	0.687500
36	0.687500
37	0.650000
38	0.687500
39	0.675000
Best: 0.6875
Aver: 0.584375012665987
