0	0.500000
1	0.537500
2	0.537500
3	0.537500
4	0.512500
5	0.537500
6	0.537500
7	0.562500
8	0.550000
9	0.550000
10	0.562500
11	0.562500
12	0.587500
13	0.625000
14	0.637500
15	0.625000
16	0.637500
17	0.675000
18	0.687500
19	0.675000
20	0.675000
21	0.700000
22	0.737500
23	0.650000
24	0.700000
25	0.725000
26	0.712500
27	0.700000
28	0.725000
29	0.737500
30	0.750000
31	0.712500
32	0.800000
33	0.700000
34	0.800000
35	0.750000
36	0.725000
37	0.712500
38	0.775000
39	0.762500
Best: 0.800000011920929
Aver: 0.6546875104308129
