0	0.650000
1	0.662500
2	0.700000
3	0.712500
4	0.775000
5	0.762500
6	0.812500
7	0.850000
8	0.875000
9	0.850000
10	0.862500
11	0.875000
12	0.887500
13	0.925000
14	0.912500
15	0.875000
16	0.912500
17	0.925000
18	0.925000
19	0.912500
20	0.912500
21	0.937500
22	0.925000
23	0.925000
24	0.925000
25	0.912500
26	0.925000
27	0.900000
28	0.912500
29	0.912500
30	0.925000
31	0.937500
32	0.925000
33	0.912500
34	0.925000
35	0.925000
36	0.925000
37	0.950000
38	0.937500
39	0.950000
Best: 0.949999988079071
Aver: 0.8790625125169754
