epoch	train_loss	train_acc	test_loss	test_acc
0	0.803415	0.593750	0.651407	0.725000
1	0.678997	0.656250	0.635223	0.725000
2	0.622968	0.703125	0.626379	0.750000
3	0.604283	0.687500	0.621416	0.762500
4	0.687615	0.625000	0.615107	0.775000
5	0.568743	0.703125	0.606130	0.775000
6	0.656770	0.625000	0.601399	0.775000
7	0.756440	0.625000	0.595003	0.762500
8	0.586827	0.734375	0.589630	0.775000
9	0.569610	0.687500	0.581308	0.775000
10	0.533075	0.718750	0.578787	0.775000
11	0.586294	0.703125	0.574650	0.775000
12	0.688703	0.640625	0.569578	0.775000
13	0.541791	0.734375	0.564316	0.775000
14	0.583158	0.640625	0.561442	0.775000
15	0.541411	0.703125	0.555902	0.775000
16	0.658814	0.609375	0.554672	0.775000
17	0.637640	0.593750	0.551326	0.787500
18	0.525371	0.718750	0.547216	0.787500
19	0.531191	0.718750	0.544055	0.787500
20	0.588563	0.640625	0.541850	0.787500
21	0.534294	0.750000	0.537654	0.787500
22	0.599043	0.687500	0.535244	0.800000
23	0.650368	0.593750	0.531399	0.800000
24	0.546066	0.750000	0.530260	0.812500
25	0.502920	0.750000	0.528258	0.800000
26	0.553245	0.671875	0.524852	0.812500
27	0.524133	0.687500	0.523766	0.812500
28	0.581912	0.656250	0.518832	0.812500
29	0.580875	0.734375	0.515629	0.812500
30	0.476610	0.718750	0.514794	0.812500
31	0.503651	0.703125	0.512227	0.812500
32	0.536773	0.734375	0.510960	0.812500
33	0.558595	0.671875	0.509561	0.812500
34	0.515832	0.734375	0.509638	0.812500
35	0.483621	0.781250	0.506512	0.812500
36	0.589622	0.718750	0.505714	0.812500
37	0.426535	0.796875	0.504196	0.812500
38	0.544954	0.640625	0.503359	0.812500
39	0.606948	0.656250	0.501036	0.812500
40	0.472604	0.750000	0.500039	0.825000
41	0.512874	0.734375	0.500426	0.812500
42	0.554715	0.687500	0.498540	0.812500
43	0.449580	0.828125	0.498411	0.812500
44	0.553923	0.656250	0.496875	0.837500
45	0.509584	0.812500	0.497279	0.825000
46	0.523101	0.750000	0.496680	0.825000
47	0.558729	0.734375	0.496523	0.825000
48	0.478150	0.781250	0.496135	0.837500
49	0.580453	0.656250	0.495539	0.825000
50	0.538388	0.718750	0.495474	0.825000
51	0.568096	0.718750	0.495679	0.825000
52	0.498821	0.796875	0.495586	0.825000
53	0.416685	0.781250	0.495069	0.825000
54	0.421721	0.796875	0.495195	0.825000
55	0.417984	0.796875	0.495472	0.812500
56	0.502227	0.781250	0.495252	0.812500
57	0.469058	0.781250	0.495477	0.812500
58	0.492893	0.750000	0.495238	0.825000
59	0.441095	0.859375	0.495491	0.812500
Best:0.837500
Aver:0.799792
