epoch	train_loss	train_acc	test_loss	test_acc
0	0.377446	0.843750	0.695812	0.675000
1	0.362551	0.812500	0.544980	0.737500
2	0.397442	0.812500	0.475035	0.800000
3	0.493602	0.796875	0.439040	0.812500
4	0.354417	0.875000	0.417975	0.812500
5	0.293075	0.859375	0.410493	0.825000
6	0.370042	0.828125	0.411625	0.812500
7	0.331801	0.859375	0.407032	0.825000
8	0.270546	0.890625	0.403012	0.837500
9	0.257420	0.890625	0.407676	0.825000
10	0.297043	0.890625	0.403504	0.837500
11	0.362904	0.875000	0.405314	0.825000
12	0.290871	0.890625	0.405670	0.825000
13	0.320508	0.859375	0.402750	0.825000
14	0.356772	0.828125	0.403095	0.825000
15	0.383572	0.828125	0.398745	0.837500
16	0.287706	0.906250	0.396250	0.862500
17	0.412117	0.828125	0.393844	0.862500
18	0.295004	0.890625	0.392253	0.862500
19	0.402570	0.796875	0.394536	0.862500
20	0.179941	0.937500	0.394096	0.862500
21	0.336161	0.875000	0.394913	0.862500
22	0.243925	0.937500	0.392004	0.862500
23	0.271605	0.875000	0.392809	0.862500
24	0.381604	0.859375	0.396656	0.862500
25	0.275697	0.875000	0.393145	0.862500
26	0.327588	0.843750	0.390484	0.862500
27	0.239452	0.906250	0.388378	0.850000
28	0.292826	0.875000	0.383495	0.850000
29	0.222655	0.906250	0.379781	0.850000
30	0.271236	0.906250	0.385856	0.850000
31	0.297158	0.890625	0.385493	0.850000
32	0.482750	0.812500	0.383477	0.850000
33	0.266817	0.875000	0.385657	0.850000
34	0.213225	0.937500	0.386243	0.850000
35	0.357502	0.875000	0.387536	0.850000
36	0.390930	0.843750	0.388400	0.850000
37	0.288478	0.890625	0.392889	0.850000
38	0.291587	0.812500	0.389738	0.850000
39	0.198178	0.921875	0.390466	0.850000
40	0.192617	0.906250	0.388906	0.850000
41	0.316801	0.859375	0.388443	0.850000
42	0.226698	0.906250	0.388509	0.850000
43	0.249991	0.890625	0.387925	0.850000
44	0.218653	0.906250	0.389763	0.850000
45	0.361513	0.843750	0.388829	0.850000
46	0.207196	0.968750	0.386795	0.850000
47	0.148628	0.968750	0.386761	0.850000
48	0.255187	0.890625	0.388271	0.850000
49	0.294414	0.875000	0.387885	0.850000
50	0.214502	0.937500	0.387449	0.850000
51	0.263001	0.890625	0.387277	0.850000
52	0.227061	0.921875	0.387168	0.850000
53	0.382911	0.843750	0.386100	0.850000
54	0.274606	0.875000	0.387482	0.850000
55	0.330399	0.859375	0.386754	0.850000
56	0.245512	0.875000	0.387712	0.850000
57	0.255371	0.906250	0.387873	0.850000
58	0.264184	0.906250	0.388981	0.850000
59	0.292440	0.875000	0.388484	0.850000
Best:0.862500
Aver:0.841250
