epoch	train_loss	train_acc	test_loss	test_acc
0	0.898361	0.562500	0.758229	0.575000
1	0.941915	0.468750	0.745891	0.587500
2	0.792236	0.500000	0.732291	0.600000
3	0.810286	0.468750	0.705841	0.637500
4	0.581655	0.734375	0.687119	0.637500
5	0.614931	0.671875	0.670823	0.637500
6	0.586059	0.750000	0.653993	0.637500
7	0.629364	0.609375	0.639105	0.637500
8	0.557752	0.671875	0.629195	0.662500
9	0.558153	0.671875	0.615518	0.662500
10	0.534971	0.687500	0.607282	0.675000
11	0.437829	0.765625	0.599395	0.687500
12	0.597954	0.625000	0.592928	0.700000
13	0.509057	0.718750	0.584978	0.700000
14	0.455645	0.781250	0.582053	0.712500
15	0.446138	0.828125	0.578321	0.725000
16	0.440259	0.781250	0.573753	0.725000
17	0.442962	0.765625	0.571417	0.725000
18	0.426337	0.765625	0.568213	0.725000
19	0.418399	0.765625	0.567864	0.725000
20	0.489426	0.765625	0.565350	0.712500
21	0.469452	0.781250	0.564136	0.725000
22	0.410288	0.812500	0.559691	0.725000
23	0.427517	0.765625	0.558173	0.725000
24	0.406308	0.828125	0.556309	0.737500
25	0.337041	0.859375	0.553165	0.725000
26	0.364704	0.796875	0.550139	0.762500
27	0.447741	0.828125	0.550907	0.775000
28	0.476232	0.781250	0.549766	0.775000
29	0.441896	0.828125	0.548706	0.775000
30	0.324351	0.859375	0.546589	0.775000
31	0.322517	0.843750	0.542840	0.787500
32	0.424327	0.828125	0.544442	0.775000
33	0.410575	0.781250	0.544075	0.787500
34	0.493886	0.734375	0.543153	0.787500
35	0.402946	0.875000	0.544000	0.787500
36	0.334436	0.890625	0.542518	0.787500
37	0.347582	0.859375	0.539958	0.787500
38	0.504244	0.812500	0.539639	0.787500
39	0.386947	0.859375	0.539922	0.787500
40	0.448591	0.703125	0.540279	0.787500
41	0.440533	0.796875	0.539281	0.787500
42	0.399845	0.859375	0.539037	0.787500
43	0.390057	0.859375	0.540184	0.800000
44	0.438664	0.765625	0.539325	0.787500
45	0.378397	0.890625	0.539716	0.800000
46	0.412176	0.843750	0.540079	0.800000
47	0.419991	0.765625	0.539224	0.800000
48	0.375111	0.859375	0.539478	0.800000
49	0.287175	0.875000	0.539568	0.800000
50	0.427310	0.812500	0.539498	0.800000
51	0.446572	0.781250	0.538490	0.800000
52	0.264343	0.953125	0.538408	0.800000
53	0.421751	0.750000	0.538706	0.800000
54	0.305275	0.890625	0.538642	0.800000
55	0.466213	0.812500	0.538598	0.800000
56	0.401508	0.812500	0.538807	0.800000
57	0.376898	0.843750	0.538152	0.800000
58	0.337102	0.875000	0.539171	0.800000
59	0.324917	0.843750	0.540039	0.800000
Best:0.800000
Aver:0.743542
