epoch	train_loss	train_acc	test_loss	test_acc
0	0.437981	0.843750	0.813085	0.737500
1	0.570734	0.734375	0.718734	0.737500
2	0.612913	0.718750	0.682201	0.737500
3	0.513918	0.781250	0.641011	0.737500
4	0.503303	0.812500	0.627013	0.737500
5	0.498596	0.765625	0.620189	0.737500
6	0.416270	0.843750	0.602721	0.737500
7	0.469541	0.765625	0.594126	0.725000
8	0.544750	0.750000	0.596256	0.712500
9	0.592729	0.734375	0.601945	0.712500
10	0.543519	0.750000	0.597352	0.712500
11	0.511195	0.765625	0.594684	0.712500
12	0.480602	0.796875	0.592626	0.712500
13	0.440312	0.796875	0.592248	0.725000
14	0.407493	0.796875	0.594566	0.725000
15	0.568992	0.734375	0.593120	0.725000
16	0.305392	0.875000	0.586444	0.712500
17	0.498785	0.765625	0.589413	0.712500
18	0.441521	0.812500	0.589756	0.712500
19	0.398167	0.796875	0.584726	0.712500
20	0.481720	0.812500	0.585945	0.712500
21	0.397397	0.781250	0.580232	0.712500
22	0.569491	0.734375	0.578220	0.712500
23	0.372804	0.843750	0.577815	0.712500
24	0.466910	0.734375	0.578914	0.725000
25	0.440438	0.796875	0.581248	0.725000
26	0.423270	0.781250	0.578526	0.725000
27	0.466793	0.765625	0.582993	0.725000
28	0.426112	0.843750	0.578246	0.725000
29	0.404716	0.828125	0.583374	0.725000
30	0.329608	0.875000	0.578793	0.725000
31	0.610414	0.703125	0.581385	0.725000
32	0.369100	0.828125	0.576656	0.725000
33	0.445085	0.750000	0.577282	0.725000
34	0.344979	0.843750	0.576987	0.737500
35	0.333484	0.890625	0.579103	0.737500
36	0.389324	0.828125	0.578046	0.737500
37	0.417449	0.796875	0.578536	0.737500
38	0.469832	0.812500	0.578530	0.737500
39	0.326272	0.906250	0.577827	0.737500
40	0.368731	0.875000	0.582031	0.737500
41	0.402376	0.828125	0.584645	0.737500
42	0.379238	0.828125	0.581197	0.737500
43	0.366539	0.843750	0.580860	0.737500
44	0.525201	0.750000	0.582357	0.737500
45	0.419718	0.765625	0.580922	0.737500
46	0.450239	0.843750	0.581787	0.737500
47	0.440077	0.796875	0.582688	0.737500
48	0.342523	0.843750	0.580960	0.737500
49	0.417444	0.812500	0.581578	0.737500
50	0.348854	0.859375	0.581143	0.737500
51	0.483524	0.718750	0.579967	0.737500
52	0.371496	0.843750	0.580241	0.737500
53	0.354952	0.875000	0.580115	0.737500
54	0.360680	0.812500	0.580402	0.737500
55	0.403910	0.812500	0.581944	0.737500
56	0.483530	0.781250	0.581159	0.737500
57	0.310548	0.906250	0.578803	0.737500
58	0.421674	0.781250	0.581251	0.737500
59	0.370062	0.812500	0.580935	0.737500
Best:0.737500
Aver:0.729167
