0	0.600000
1	0.575000
2	0.550000
3	0.575000
4	0.537500
5	0.550000
6	0.512500
7	0.512500
8	0.537500
9	0.587500
10	0.612500
11	0.575000
12	0.562500
13	0.587500
14	0.587500
15	0.537500
16	0.575000
17	0.612500
18	0.612500
19	0.625000
20	0.600000
21	0.650000
22	0.625000
23	0.612500
24	0.612500
25	0.612500
26	0.612500
27	0.687500
28	0.637500
29	0.625000
30	0.625000
31	0.650000
32	0.650000
33	0.662500
34	0.662500
35	0.625000
36	0.675000
37	0.662500
38	0.712500
39	0.650000
Best: 0.7125000357627869
Aver: 0.6068750128149987
