epoch	train_loss	train_acc	test_loss	test_acc
0	0.925666	0.515625	0.753840	0.587500
1	0.657410	0.640625	0.797490	0.525000
2	0.723780	0.593750	0.809437	0.512500
3	0.582070	0.671875	0.791592	0.512500
4	0.741220	0.609375	0.772653	0.537500
5	0.579017	0.718750	0.743034	0.550000
6	0.616568	0.640625	0.718353	0.575000
7	0.662230	0.687500	0.691899	0.600000
8	0.601475	0.703125	0.671390	0.625000
9	0.594124	0.578125	0.651538	0.637500
10	0.492665	0.765625	0.635169	0.650000
11	0.677102	0.640625	0.623020	0.675000
12	0.538530	0.781250	0.609164	0.675000
13	0.533838	0.718750	0.600195	0.687500
14	0.584925	0.750000	0.589435	0.712500
15	0.513210	0.765625	0.577881	0.712500
16	0.451111	0.828125	0.569767	0.725000
17	0.554199	0.687500	0.562898	0.725000
18	0.489247	0.765625	0.557459	0.725000
19	0.514151	0.781250	0.553449	0.725000
20	0.550669	0.703125	0.548831	0.725000
21	0.462727	0.812500	0.544402	0.725000
22	0.472205	0.828125	0.542221	0.725000
23	0.596724	0.687500	0.537690	0.725000
24	0.383718	0.812500	0.534489	0.737500
25	0.417422	0.812500	0.533475	0.737500
26	0.457102	0.765625	0.533646	0.737500
27	0.442641	0.781250	0.531663	0.750000
28	0.527170	0.734375	0.528291	0.762500
29	0.524267	0.796875	0.529276	0.762500
30	0.510906	0.765625	0.530928	0.750000
31	0.487173	0.781250	0.527349	0.762500
32	0.506995	0.765625	0.527234	0.762500
33	0.481845	0.812500	0.527277	0.762500
34	0.469462	0.765625	0.524364	0.762500
35	0.378825	0.796875	0.524661	0.762500
36	0.452880	0.859375	0.523803	0.762500
37	0.404700	0.843750	0.523762	0.762500
38	0.342149	0.859375	0.523547	0.762500
39	0.310006	0.859375	0.524161	0.762500
40	0.432612	0.828125	0.523945	0.762500
41	0.377351	0.828125	0.524290	0.762500
42	0.398760	0.796875	0.525385	0.762500
43	0.514912	0.718750	0.523114	0.762500
44	0.492362	0.796875	0.524880	0.762500
45	0.474226	0.765625	0.525157	0.762500
46	0.396441	0.812500	0.524755	0.762500
47	0.420847	0.828125	0.525006	0.762500
48	0.392555	0.828125	0.525447	0.762500
49	0.376230	0.828125	0.524028	0.762500
50	0.454643	0.781250	0.525308	0.762500
51	0.377850	0.812500	0.524734	0.762500
52	0.492368	0.796875	0.524713	0.762500
53	0.298718	0.906250	0.523716	0.762500
54	0.357828	0.812500	0.524983	0.762500
55	0.490108	0.750000	0.524850	0.762500
56	0.397990	0.812500	0.524997	0.762500
57	0.426458	0.812500	0.524240	0.762500
58	0.446777	0.812500	0.525460	0.762500
59	0.393247	0.859375	0.525180	0.762500
Best:0.762500
Aver:0.715417
