epoch	train_loss	train_acc	test_loss	test_acc
0	0.918106	0.484375	1.123138	0.512500
1	0.820395	0.531250	0.971681	0.525000
2	0.787780	0.562500	0.864169	0.537500
3	0.612176	0.640625	0.792372	0.575000
4	0.717465	0.515625	0.745061	0.587500
5	0.551210	0.750000	0.704275	0.587500
6	0.625481	0.578125	0.676521	0.612500
7	0.678147	0.593750	0.654966	0.625000
8	0.700495	0.546875	0.635736	0.637500
9	0.615515	0.640625	0.621014	0.662500
10	0.689355	0.609375	0.610191	0.675000
11	0.767096	0.546875	0.598259	0.662500
12	0.648491	0.625000	0.590064	0.662500
13	0.629213	0.578125	0.583927	0.675000
14	0.658068	0.656250	0.578045	0.662500
15	0.648493	0.578125	0.573575	0.675000
16	0.652361	0.593750	0.567974	0.687500
17	0.594567	0.656250	0.564375	0.700000
18	0.570740	0.718750	0.561229	0.687500
19	0.585503	0.671875	0.558187	0.687500
20	0.659121	0.609375	0.555696	0.700000
21	0.541518	0.718750	0.553319	0.712500
22	0.496325	0.765625	0.551524	0.712500
23	0.575758	0.718750	0.549424	0.725000
24	0.597589	0.656250	0.546634	0.737500
25	0.480889	0.812500	0.545337	0.737500
26	0.505765	0.734375	0.543333	0.775000
27	0.575937	0.687500	0.541637	0.787500
28	0.543297	0.703125	0.540217	0.787500
29	0.490127	0.765625	0.539524	0.775000
30	0.619046	0.640625	0.538124	0.775000
31	0.640220	0.734375	0.536760	0.775000
32	0.574290	0.687500	0.536430	0.775000
33	0.604094	0.625000	0.535696	0.775000
34	0.600515	0.703125	0.534480	0.775000
35	0.633523	0.640625	0.533996	0.762500
36	0.575951	0.640625	0.533250	0.762500
37	0.515465	0.734375	0.532465	0.762500
38	0.536705	0.750000	0.531915	0.762500
39	0.536914	0.765625	0.531851	0.762500
40	0.509986	0.750000	0.531106	0.762500
41	0.479527	0.750000	0.530167	0.762500
42	0.586031	0.671875	0.529971	0.762500
43	0.562802	0.750000	0.529353	0.762500
44	0.485329	0.781250	0.528998	0.762500
45	0.481330	0.750000	0.528714	0.762500
46	0.591241	0.703125	0.528286	0.762500
47	0.499260	0.750000	0.528435	0.762500
48	0.532179	0.734375	0.527959	0.762500
49	0.423694	0.828125	0.527834	0.762500
50	0.538998	0.656250	0.527812	0.762500
51	0.539154	0.703125	0.527695	0.762500
52	0.489960	0.828125	0.527694	0.762500
53	0.625999	0.656250	0.527586	0.762500
54	0.656071	0.656250	0.527158	0.762500
55	0.541750	0.718750	0.527281	0.762500
56	0.601692	0.640625	0.527510	0.762500
57	0.636879	0.578125	0.527435	0.762500
58	0.590170	0.640625	0.527461	0.762500
59	0.534043	0.750000	0.527518	0.762500
Best:0.787500
Aver:0.717083
