0	0.500000
1	0.550000
2	0.575000
3	0.537500
4	0.587500
5	0.575000
6	0.625000
7	0.637500
8	0.637500
9	0.650000
10	0.675000
11	0.725000
12	0.675000
13	0.687500
14	0.737500
15	0.737500
16	0.700000
17	0.737500
18	0.725000
19	0.725000
20	0.750000
21	0.762500
22	0.787500
23	0.737500
24	0.712500
25	0.737500
26	0.787500
27	0.812500
28	0.737500
29	0.775000
30	0.787500
31	0.725000
32	0.775000
33	0.787500
34	0.800000
35	0.812500
36	0.787500
37	0.812500
38	0.775000
39	0.812500
Best: 0.8125
Aver: 0.7118750125169754
