0	0.475000
1	0.487500
2	0.500000
3	0.500000
4	0.525000
5	0.537500
6	0.550000
7	0.562500
8	0.575000
9	0.562500
10	0.575000
11	0.575000
12	0.625000
13	0.675000
14	0.700000
15	0.675000
16	0.637500
17	0.762500
18	0.700000
19	0.725000
20	0.737500
21	0.725000
22	0.700000
23	0.712500
24	0.687500
25	0.737500
26	0.750000
27	0.737500
28	0.725000
29	0.725000
30	0.725000
31	0.737500
32	0.712500
33	0.737500
34	0.725000
35	0.725000
36	0.687500
37	0.687500
38	0.725000
39	0.737500
Best: 0.762499988079071
Aver: 0.6590625084936619
