epoch	train_loss	train_acc	test_loss	test_acc
0	0.707186	0.578125	0.697164	0.612500
1	0.760277	0.546875	0.676784	0.637500
2	0.839835	0.531250	0.659559	0.625000
3	0.633979	0.609375	0.640876	0.637500
4	0.604211	0.671875	0.629494	0.637500
5	0.656299	0.562500	0.619467	0.637500
6	0.601035	0.734375	0.613974	0.637500
7	0.614147	0.640625	0.610287	0.637500
8	0.631710	0.671875	0.604616	0.675000
9	0.604267	0.671875	0.600698	0.650000
10	0.627980	0.609375	0.597276	0.650000
11	0.667899	0.593750	0.594934	0.650000
12	0.566911	0.687500	0.593440	0.650000
13	0.565666	0.687500	0.591720	0.650000
14	0.592340	0.718750	0.589579	0.662500
15	0.655984	0.671875	0.588616	0.662500
16	0.564089	0.734375	0.587885	0.650000
17	0.633005	0.609375	0.586540	0.675000
18	0.623404	0.687500	0.584563	0.662500
19	0.541816	0.765625	0.582990	0.662500
20	0.604582	0.671875	0.581560	0.687500
21	0.605129	0.718750	0.581300	0.687500
22	0.575474	0.750000	0.580863	0.687500
23	0.665545	0.640625	0.579623	0.687500
24	0.521183	0.765625	0.578580	0.687500
25	0.507254	0.765625	0.577625	0.687500
26	0.593041	0.687500	0.576338	0.687500
27	0.657522	0.625000	0.574666	0.700000
28	0.671342	0.671875	0.573738	0.700000
29	0.576993	0.734375	0.573683	0.687500
30	0.593601	0.734375	0.573371	0.687500
31	0.581653	0.640625	0.572748	0.687500
32	0.515335	0.781250	0.571359	0.687500
33	0.590620	0.640625	0.569418	0.687500
34	0.581993	0.734375	0.569483	0.687500
35	0.544627	0.703125	0.568877	0.687500
36	0.573207	0.718750	0.568638	0.675000
37	0.534472	0.734375	0.567395	0.687500
38	0.549891	0.687500	0.567777	0.675000
39	0.532953	0.750000	0.567278	0.675000
40	0.607976	0.687500	0.567041	0.675000
41	0.508554	0.734375	0.566242	0.675000
42	0.560156	0.718750	0.565639	0.675000
43	0.547891	0.734375	0.565828	0.675000
44	0.530138	0.718750	0.565646	0.675000
45	0.576730	0.718750	0.565032	0.675000
46	0.520468	0.765625	0.564849	0.675000
47	0.537078	0.703125	0.564572	0.675000
48	0.558282	0.718750	0.564949	0.675000
49	0.617605	0.656250	0.564638	0.675000
50	0.564820	0.703125	0.564486	0.675000
51	0.515250	0.750000	0.564302	0.675000
52	0.643230	0.640625	0.564337	0.675000
53	0.708579	0.609375	0.564329	0.675000
54	0.559047	0.687500	0.564546	0.675000
55	0.676938	0.562500	0.564384	0.675000
56	0.653401	0.625000	0.564066	0.675000
57	0.545245	0.703125	0.563935	0.675000
58	0.504300	0.828125	0.564404	0.675000
59	0.588002	0.671875	0.564371	0.675000
Best:0.700000
Aver:0.670000
